Year,Origin,ISO,Destination,Asylum ,Returned,ReturnedIDPss,Resettlement,Naturalisation
2015,Belarus,BLR,Belgium,BEL,-,-,-,5
2015,Belarus,BLR,Canada,CAN,-,-,-,21
2015,Belarus,BLR,France,FRA,-,-,-,14
2015,Belarus,BLR,Ireland,IRL,-,-,-,5
2015,Bolivia (Plurinational State of),BOL,Canada,CAN,-,-,-,5
2015,Botswana,BWA,Canada,CAN,-,-,-,23
2015,Brazil,BRA,Canada,CAN,-,-,-,10
2015,Bosnia and Herzegovina,BIH,Belgium,BEL,-,-,-,5
2015,Bosnia and Herzegovina,BIH,Canada,CAN,-,-,-,28
2015,Bosnia and Herzegovina,BIH,France,FRA,-,-,-,58
2015,Bosnia and Herzegovina,BIH,Ireland,IRL,-,-,-,5
2015,Bulgaria,BGR,Canada,CAN,-,-,-,27
2015,Cambodia,KHM,Canada,CAN,-,-,-,10
2015,Cambodia,KHM,France,FRA,-,-,-,88
2015,Central African Rep.,CAF,France,FRA,-,-,-,8
2015,Chad,TCD,France,FRA,-,-,-,28
2015,China,CHN,Austria,AUT,-,-,-,19
2015,China,CHN,Belgium,BEL,-,-,-,76
2015,China,CHN,France,FRA,-,-,-,39
2015,Chile,CHL,Canada,CAN,-,-,-,24
2015,Cameroon,CMR,Argentina,ARG,-,-,-,5
2015,Cameroon,CMR,Austria,AUT,-,-,-,20
2015,Cameroon,CMR,Belgium,BEL,-,-,-,47
2015,Cameroon,CMR,France,FRA,-,-,-,22
2015,Congo,COG,Argentina,ARG,-,-,-,5
2015,Congo,COG,Austria,AUT,-,-,-,5
2015,Congo,COG,Canada,CAN,-,-,-,39
2015,Congo,COG,France,FRA,-,-,-,97
2015,Dem. Rep. of the Congo,COD,Argentina,ARG,-,-,-,5
2015,Dem. Rep. of the Congo,COD,Austria,AUT,-,-,-,11
2015,Dem. Rep. of the Congo,COD,France,FRA,-,-,-,228
2015,Dem. Rep. of the Congo,COD,Ireland,IRL,-,-,-,30
2015,Comoros,COM,France,FRA,-,-,-,19
2015,Colombia,COL,Austria,AUT,-,-,-,5
2015,Colombia,COL,France,FRA,-,-,-,5
2015,Costa Rica,CRI,Canada,CAN,-,-,-,13
2015,Cuba,CUB,Argentina,ARG,-,-,-,55
2015,Czechia,CZE,Canada,CAN,-,-,-,26
2015,Djibouti,DJI,Belgium,BEL,-,-,-,17
2015,Djibouti,DJI,Canada,CAN,-,-,-,44
2015,Djibouti,DJI,France,FRA,-,-,-,5
2015,Dominican Rep.,DOM,Canada,CAN,-,-,-,8
2015,Eritrea,ERI,Austria,AUT,-,-,-,5
2015,Eritrea,ERI,Belgium,BEL,-,-,-,9
2015,Eritrea,ERI,France,FRA,-,-,-,23
2015,Eritrea,ERI,Ireland,IRL,-,-,-,6
2015,Ethiopia,ETH,Austria,AUT,-,-,-,10
2015,Ethiopia,ETH,Belgium,BEL,-,-,-,10
2015,Ethiopia,ETH,France,FRA,-,-,-,15
2015,Ethiopia,ETH,Ireland,IRL,-,-,-,5
2015,Fiji,FJI,Canada,CAN,-,-,-,13
2015,Gabon,GAB,Canada,CAN,-,-,-,8
2015,Gambia,GMB,Austria,AUT,-,-,-,11
2015,Palestinian,PSE,Belgium,BEL,-,-,-,5
2015,Palestinian,PSE,France,FRA,-,-,-,5
2015,Palestinian,PSE,Ireland,IRL,-,-,-,7
2015,Georgia,GEO,Austria,AUT,-,-,-,31
2015,Georgia,GEO,Belgium,BEL,-,-,-,6
2015,Georgia,GEO,Belarus,BLR,-,-,-,5
2015,Georgia,GEO,Canada,CAN,-,-,-,16
2015,Georgia,GEO,France,FRA,-,-,-,46
2015,Georgia,GEO,Ireland,IRL,-,-,-,9
2015,Ghana,GHA,Argentina,ARG,-,-,-,20
2015,Ghana,GHA,Canada,CAN,-,-,-,18
2015,Guinea-Bissau,GNB,Argentina,ARG,-,-,-,5
2015,Guinea-Bissau,GNB,Belgium,BEL,-,-,-,5
2015,Guinea-Bissau,GNB,France,FRA,-,-,-,9
2015,Grenada,GRD,Canada,CAN,-,-,-,17
2015,Guatemala,GTM,Canada,CAN,-,-,-,106
2015,Guinea,GIN,Argentina,ARG,-,-,-,5
2015,Guinea,GIN,Belgium,BEL,-,-,-,157
2015,Guinea,GIN,France,FRA,-,-,-,103
2015,Guinea,GIN,Ireland,IRL,-,-,-,5
2015,Guyana,GUY,Canada,CAN,-,-,-,37
2015,Haiti,HTI,Argentina,ARG,-,-,-,7
2015,Haiti,HTI,Canada,CAN,-,-,-,1730
2015,Haiti,HTI,France,FRA,-,-,-,95
2015,China, Hong Kong SAR,HKG,Canada,CAN,-,-,-,5
2015,Honduras,HND,Canada,CAN,-,-,-,69
2015,Croatia,HRV,Canada,CAN,-,-,-,8
2015,Croatia,HRV,France,FRA,-,-,-,5
2015,Croatia,HRV,Ireland,IRL,-,-,-,6
2015,Hungary,HUN,Canada,CAN,-,-,-,32
2015,Cote d'Ivoire,CIV,Argentina,ARG,-,-,-,15
2015,Cote d'Ivoire,CIV,Belgium,BEL,-,-,-,18
2015,Cote d'Ivoire,CIV,France,FRA,-,-,-,79
2015,India,IND,Argentina,ARG,-,-,-,5
2015,India,IND,Ireland,IRL,-,-,-,5
2015,Indonesia,IDN,Canada,CAN,-,-,-,18
2015,Iran (Islamic Rep. of),IRN,Austria,AUT,-,-,-,79
2015,Iran (Islamic Rep. of),IRN,Belgium,BEL,-,-,-,34
2015,Iran (Islamic Rep. of),IRN,France,FRA,-,-,-,38
2015,Iran (Islamic Rep. of),IRN,Ireland,IRL,-,-,-,27
2015,Iran (Islamic Rep. of),IRN,Luxembourg,LUX,-,-,-,6
2015,Iraq,IRQ,Argentina,ARG,-,-,-,7
2015,Israel,ISR,Austria,AUT,-,-,-,5
2015,Jamaica,JAM,Canada,CAN,-,-,-,83
2015,Jordan,JOR,Belgium,BEL,-,-,-,5
2015,Kazakhstan,KAZ,Argentina,ARG,-,-,-,5
2015,Kazakhstan,KAZ,Canada,CAN,-,-,-,9
2015,Kazakhstan,KAZ,France,FRA,-,-,-,5
2015,Kazakhstan,KAZ,Slovenia,SVN,-,-,-,5
2015,Kenya,KEN,Austria,AUT,-,-,-,7
2015,Kyrgyzstan,KGZ,Austria,AUT,-,-,-,12
2015,Kyrgyzstan,KGZ,Belgium,BEL,-,-,-,5
2015,Kyrgyzstan,KGZ,Canada,CAN,-,-,-,5
2015,Kyrgyzstan,KGZ,France,FRA,-,-,-,7
2015,Rep. of Korea,KOR,Canada,CAN,-,-,-,15
2015,Lao People's Dem. Rep.,LAO,France,FRA,-,-,-,39
2015,Liberia,LBR,Argentina,ARG,-,-,-,8
2015,Liberia,LBR,France,FRA,-,-,-,5
2015,Libya,LBY,Canada,CAN,-,-,-,27
2015,Saint Lucia,LCA,Canada,CAN,-,-,-,59
2015,Lebanon,LBN,Austria,AUT,-,-,-,5
2015,Lebanon,LBN,Belgium,BEL,-,-,-,13
2015,Sri Lanka,LKA,Belgium,BEL,-,-,-,43
2015,Sri Lanka,LKA,France,FRA,-,-,-,224
2015,Madagascar,MDG,France,FRA,-,-,-,9
2015,Mauritania,MRT,Belgium,BEL,-,-,-,10
2015,Mauritania,MRT,France,FRA,-,-,-,90
2015,North Macedonia,MKD,Argentina,ARG,-,-,-,7
2015,Rep. of Moldova,MDA,Canada,CAN,-,-,-,26
2015,Rep. of Moldova,MDA,France,FRA,-,-,-,8
2015,Rep. of Moldova,MDA,Ireland,IRL,-,-,-,5
2015,Mexico,MEX,Canada,CAN,-,-,-,578
2015,Mali,MLI,Argentina,ARG,-,-,-,7
2015,Mali,MLI,France,FRA,-,-,-,46
2015,Malaysia,MYS,Canada,CAN,-,-,-,5
2015,Montenegro,MNE,Canada,CAN,-,-,-,20
2015,Mongolia,MNG,Austria,AUT,-,-,-,12
2015,Mongolia,MNG,Canada,CAN,-,-,-,8
2015,Mongolia,MNG,France,FRA,-,-,-,5
2015,Morocco,MAR,Canada,CAN,-,-,-,24
2015,Morocco,MAR,France,FRA,-,-,-,5
2015,Myanmar,MMR,France,FRA,-,-,-,6
2015,Myanmar,MMR,Ireland,IRL,-,-,-,6
2015,Nepal,NPL,Austria,AUT,-,-,-,5
2015,Niger,NER,Belgium,BEL,-,-,-,7
2015,Niger,NER,Canada,CAN,-,-,-,13
2015,Nicaragua,NIC,Canada,CAN,-,-,-,11
2015,Nigeria,NGA,Argentina,ARG,-,-,-,12
2015,Nigeria,NGA,Austria,AUT,-,-,-,7
2015,Nigeria,NGA,France,FRA,-,-,-,13
2015,Nigeria,NGA,Ireland,IRL,-,-,-,14
2015,Pakistan,PAK,Argentina,ARG,-,-,-,5
2015,Pakistan,PAK,France,FRA,-,-,-,10
2015,Pakistan,PAK,Ireland,IRL,-,-,-,21
2015,Paraguay,PRY,Canada,CAN,-,-,-,11
2015,Peru,PER,Argentina,ARG,-,-,-,9
2015,Peru,PER,Canada,CAN,-,-,-,114
2015,Poland,POL,Canada,CAN,-,-,-,73
2015,Romania,ROU,Canada,CAN,-,-,-,15
2015,Russian Federation,RUS,Argentina,ARG,-,-,-,10
2015,Russian Federation,RUS,Austria,AUT,-,-,-,136
2015,Russian Federation,RUS,Belgium,BEL,-,-,-,192
2015,Russian Federation,RUS,France,FRA,-,-,-,154
2015,Russian Federation,RUS,Georgia,GEO,-,-,-,5
2015,Russian Federation,RUS,Ireland,IRL,-,-,-,9
2015,Rwanda,RWA,Austria,AUT,-,-,-,5
2015,Rwanda,RWA,Belgium,BEL,-,-,-,104
2015,Rwanda,RWA,France,FRA,-,-,-,95
2015,El Salvador,SLV,Canada,CAN,-,-,-,155
2015,Senegal,SEN,Argentina,ARG,-,-,-,13
2015,Senegal,SEN,Belgium,BEL,-,-,-,17
2015,Senegal,SEN,France,FRA,-,-,-,12
2015,Singapore,SGP,Canada,CAN,-,-,-,5
2015,Sierra Leone,SLE,Argentina,ARG,-,-,-,11
2015,Sierra Leone,SLE,Austria,AUT,-,-,-,5
2015,Sierra Leone,SLE,France,FRA,-,-,-,5
2015,Solomon Islands,SLB,Canada,CAN,-,-,-,12
2015,Somalia,SOM,Austria,AUT,-,-,-,44
2015,Somalia,SOM,Belgium,BEL,-,-,-,27
2015,Somalia,SOM,France,FRA,-,-,-,16
2015,Somalia,SOM,Ireland,IRL,-,-,-,22
2015,Serbia and Kosovo: S/RES/1244 (1999),SRB,Austria,AUT,-,-,-,57
2015,Serbia and Kosovo: S/RES/1244 (1999),SRB,Belgium,BEL,-,-,-,5
2015,Serbia and Kosovo: S/RES/1244 (1999),SRB,Canada,CAN,-,-,-,48
2015,Serbia and Kosovo: S/RES/1244 (1999),SRB,France,FRA,-,-,-,91
2015,Serbia and Kosovo: S/RES/1244 (1999),SRB,Luxembourg,LUX,-,-,-,10
2015,Viet Nam,VNM,Austria,AUT,-,-,-,5
2015,Viet Nam,VNM,France,FRA,-,-,-,43
2015,Stateless,XXA,Argentina,ARG,-,-,-,5
2015,Stateless,XXA,Austria,AUT,-,-,-,14
2015,Sudan,SDN,Austria,AUT,-,-,-,8
2015,Sudan,SDN,Belgium,BEL,-,-,-,8
2015,Sudan,SDN,France,FRA,-,-,-,36
2015,Sudan,SDN,Ireland,IRL,-,-,-,40
2015,Eswatini,SWZ,Canada,CAN,-,-,-,8
2015,Syrian Arab Rep.,SYR,Argentina,ARG,-,-,-,12
2015,Syrian Arab Rep.,SYR,France,FRA,-,-,-,20
2015,United Rep. of Tanzania,TZA,Belgium,BEL,-,-,-,5
2015,Tajikistan,TJK,Austria,AUT,-,-,-,5
2015,Togo,TGO,Austria,AUT,-,-,-,5
2015,Togo,TGO,Belgium,BEL,-,-,-,12
2015,Togo,TGO,Canada,CAN,-,-,-,63
2015,Togo,TGO,France,FRA,-,-,-,23
2015,Trinidad and Tobago,TTO,Canada,CAN,-,-,-,28
2015,Tunisia,TUN,Austria,AUT,-,-,-,5
2015,Tunisia,TUN,Canada,CAN,-,-,-,22
2015,Türkiye,TUR,Austria,AUT,-,-,-,74
2015,Türkiye,TUR,Belgium,BEL,-,-,-,24
2015,Türkiye,TUR,France,FRA,-,-,-,67
2015,Unknown ,UNK,Belgium,BEL,-,-,-,391
2015,Unknown ,UNK,Slovakia,SVK,-,-,-,5
2015,Ukraine,UKR,Argentina,ARG,-,-,-,5
2015,Ukraine,UKR,Austria,AUT,-,-,-,15
2015,Ukraine,UKR,Belgium,BEL,-,-,-,6
2015,Ukraine,UKR,France,FRA,-,-,-,8
2015,Ukraine,UKR,Ireland,IRL,-,-,-,5
2015,Uruguay,URY,Canada,CAN,-,-,-,6
2015,Uzbekistan,UZB,France,FRA,-,-,-,5
2015,Saint Vincent and the Grenadines,VCT,Canada,CAN,-,-,-,82
2015,Venezuela (Bolivarian Republic of),VEN,Canada,CAN,-,-,-,98
2015,Zambia,ZMB,Canada,CAN,-,-,-,5
2015,Zimbabwe,ZWE,Austria,AUT,-,-,-,5
2015,Zimbabwe,ZWE,Canada,CAN,-,-,-,384
2015,Zimbabwe,ZWE,Ireland,IRL,-,-,-,9
2015,Afghanistan,AFG,Afghanistan,AFG,-,123653,-,-
2015,Burundi,BDI,Burundi,BDI,-,1144,-,-
2015,Central African Rep.,CAF,Central African Rep.,CAF,-,258276,-,-
2015,Cameroon,CMR,Cameroon,CMR,-,18636,-,-
2015,Dem. Rep. of the Congo,COD,Dem. Rep. of the Congo,COD,-,736837,-,-
2015,Cote d'Ivoire,CIV,Cote d'Ivoire,CIV,-,399,-,-
2015,Iraq,IRQ,Iraq,IRQ,-,1747,-,-
2015,Sri Lanka,LKA,Sri Lanka,LKA,-,8112,-,-
2015,Mali,MLI,Mali,MLI,-,53551,-,-
2015,Myanmar,MMR,Myanmar,MMR,-,25265,-,-
2015,Pakistan,PAK,Pakistan,PAK,-,676638,-,-
2015,Philippines,PHL,Philippines,PHL,-,254848,-,-
2015,Somalia,SOM,Somalia,SOM,-,5000,-,-
2015,Serbia and Kosovo: S/RES/1244 (1999),SRB,Serbia and Kosovo: S/RES/1244 (1999),SRB,-,545,-,-
2015,Sudan,SDN,Sudan,SDN,-,152663,-,-
2016,Afghanistan,AFG,Azerbaijan,AZE,112,-,-,-
2016,Afghanistan,AFG,India,IND,119,-,-,79
2016,Afghanistan,AFG,Indonesia,IDN,22,-,-,-
2016,Afghanistan,AFG,Iran (Islamic Rep. of),IRN,2298,-,-,-
2016,Afghanistan,AFG,Pakistan,PAK,381275,-,-,-
2016,Afghanistan,AFG,Russian Federation,RUS,5,-,-,-
2016,Afghanistan,AFG,Tajikistan,TJK,119,-,-,-
2016,Algeria,DZA,Tunisia,TUN,5,-,-,-
2016,Burundi,BDI,Dem. Rep. of the Congo,COD,298,-,-,-
2016,Burundi,BDI,Kenya,KEN,5,-,-,-
2016,Burundi,BDI,Malawi,MWI,16,-,-,-
2016,Burundi,BDI,South Africa,ZAF,31,-,-,-
2016,Burundi,BDI,Rwanda,RWA,192,-,-,-
2016,Burundi,BDI,South Sudan,SSD,5,-,-,-
2016,Burundi,BDI,United Rep. of Tanzania,TZA,3541,-,-,-
2016,Burundi,BDI,Uganda,UGA,15,-,-,-
2016,Burundi,BDI,Zambia,ZMB,18,-,-,-
2016,Bosnia and Herzegovina,BIH,North Macedonia,MKD,5,-,-,-
2016,Central African Rep.,CAF,Chad,TCD,12703,-,-,-
2016,Central African Rep.,CAF,Cameroon,CMR,6155,-,-,-
2016,Central African Rep.,CAF,Dem. Rep. of the Congo,COD,15517,-,-,-
2016,Central African Rep.,CAF,Mauritania,MRT,26,-,-,-
2016,Chad,TCD,Cameroon,CMR,26,-,-,-
2016,Cameroon,CMR,Nigeria,NGA,131,-,-,-
2016,Congo,COG,Cote d'Ivoire,CIV,5,-,-,-
2016,Congo,COG,Togo,TGO,5,-,-,-
2016,Dem. Rep. of the Congo,COD,Burundi,BDI,11,-,-,-
2016,Dem. Rep. of the Congo,COD,Central African Rep.,CAF,5,-,-,-
2016,Dem. Rep. of the Congo,COD,Cameroon,CMR,6,-,-,-
2016,Dem. Rep. of the Congo,COD,Mozambique,MOZ,7,-,-,8
2016,Dem. Rep. of the Congo,COD,South Africa,ZAF,6,-,-,-
2016,Dem. Rep. of the Congo,COD,South Sudan,SSD,13176,-,-,-
2016,Dem. Rep. of the Congo,COD,Togo,TGO,5,-,-,-
2016,Dem. Rep. of the Congo,COD,Uganda,UGA,6,-,-,-
2016,Colombia,COL,Ecuador,ECU,46,-,-,-
2016,Colombia,COL,Uruguay,URY,5,-,-,5
2016,Colombia,COL,Venezuela (Bolivarian Republic of),VEN,154,-,-,-
2016,Croatia,HRV,Bosnia and Herzegovina,BIH,37,-,-,-
2016,Croatia,HRV,Serbia and Kosovo: S/RES/1244 (1999),SRB,6,-,-,22
2016,Cote d'Ivoire,CIV,Egypt,EGY,7,-,-,-
2016,Cote d'Ivoire,CIV,Benin,BEN,5,-,-,-
2016,Cote d'Ivoire,CIV,Cameroon,CMR,6,-,-,-
2016,Cote d'Ivoire,CIV,Gambia,GMB,6,-,-,-
2016,Cote d'Ivoire,CIV,Ghana,GHA,53,-,-,-
2016,Cote d'Ivoire,CIV,Guinea,GIN,248,-,-,-
2016,Cote d'Ivoire,CIV,Liberia,LBR,19081,-,-,-
2016,Cote d'Ivoire,CIV,Mauritania,MRT,8,-,-,-
2016,Cote d'Ivoire,CIV,Mali,MLI,99,-,-,-
2016,Cote d'Ivoire,CIV,Togo,TGO,36,-,-,-
2016,Iran (Islamic Rep. of),IRN,Azerbaijan,AZE,6,-,-,-
2016,Iran (Islamic Rep. of),IRN,Cambodia,KHM,5,-,-,-
2016,Iraq,IRQ,Azerbaijan,AZE,5,-,-,-
2016,Iraq,IRQ,India,IND,11,-,-,-
2016,Iraq,IRQ,Indonesia,IDN,5,-,-,-
2016,Iraq,IRQ,Iran (Islamic Rep. of),IRN,128,-,-,-
2016,Iraq,IRQ,Libya,LBY,9,-,-,-
2016,Sri Lanka,LKA,India,IND,1046,-,-,-
2016,Sri Lanka,LKA,Thailand,THA,6,-,-,-
2016,Mali,MLI,Algeria,DZA,1043,-,-,-
2016,Mali,MLI,Burkina Faso,BFA,3476,-,-,-
2016,Mali,MLI,Mauritania,MRT,2788,-,-,-
2016,Mali,MLI,Niger,NER,2445,-,-,-
2016,Mali,MLI,Togo,TGO,5,-,-,-
2016,Mozambique,MOZ,Malawi,MWI,5755,-,-,-
2016,Myanmar,MMR,India,IND,5,-,-,-
2016,Myanmar,MMR,Thailand,THA,71,-,-,-
2016,Namibia,NAM,Botswana,BWA,5,-,-,-
2016,Namibia,NAM,Congo,COG,5,-,-,-
2016,Pakistan,PAK,Thailand,THA,6,-,-,-
2016,Russian Federation,RUS,Azerbaijan,AZE,56,-,-,-
2016,Rwanda,RWA,Angola,AGO,10,-,-,-
2016,Rwanda,RWA,Central African Rep.,CAF,5,-,-,-
2016,Rwanda,RWA,Congo,COG,17,-,-,-
2016,Rwanda,RWA,Dem. Rep. of the Congo,COD,6066,-,-,-
2016,Rwanda,RWA,Zambia,ZMB,9,-,-,-
2016,Sierra Leone,SLE,Liberia,LBR,5,-,-,-
2016,Somalia,SOM,Djibouti,DJI,68,-,-,-
2016,Somalia,SOM,India,IND,5,-,-,-
2016,Somalia,SOM,Indonesia,IDN,5,-,-,-
2016,Somalia,SOM,Kenya,KEN,33792,-,-,-
2016,Somalia,SOM,Yemen,YEM,2266,-,-,-
2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,North Macedonia,MKD,49,-,-,-
2016,Serbia and Kosovo: S/RES/1244 (1999),SRB,Montenegro,MNE,117,-,-,-
2016,Sudan,SDN,Chad,TCD,37210,-,-,-
2016,Sudan,SDN,Indonesia,IDN,5,-,-,-
2016,Eswatini,SWZ,Burundi,BDI,7,-,-,-
2016,United Rep. of Tanzania,TZA,Kenya,KEN,6,-,-,-
2016,Togo,TGO,Ghana,GHA,5,-,-,-
2016,Ukraine,UKR,Azerbaijan,AZE,6,-,-,-
2016,Uzbekistan,UZB,Kazakhstan,KAZ,5,-,-,-
2016,Western Sahara,ESH,Mauritania,MRT,6,-,-,-
2016,Zimbabwe,ZWE,Botswana,BWA,6,-,-,-
2016,Afghanistan,AFG,Australia,AUS,-,-,1056,-
2016,Afghanistan,AFG,Canada,CAN,-,-,1354,1096
2016,Afghanistan,AFG,Finland,FIN,-,-,130,-
2016,Afghanistan,AFG,France,FRA,-,-,5,48
2016,Afghanistan,AFG,Norway,NOR,-,-,326,-
2016,Afghanistan,AFG,New Zealand,NZL,-,-,100,-
2016,Afghanistan,AFG,Sweden,SWE,-,-,20,-
2016,Afghanistan,AFG,United States of America,USA,-,-,2930,-
2016,Angola,AGO,Canada,CAN,-,-,6,16
2016,Angola,AGO,United States of America,USA,-,-,5,-
2016,Egypt,EGY,Australia,AUS,-,-,22,-
2016,Egypt,EGY,Canada,CAN,-,-,134,60
2016,Egypt,EGY,Sweden,SWE,-,-,5,-
2016,Egypt,EGY,United States of America,USA,-,-,27,-
2016,Armenia,ARM,Canada,CAN,-,-,7,14
2016,Armenia,ARM,United States of America,USA,-,-,64,-
2016,Azerbaijan,AZE,Norway,NOR,-,-,5,-
2016,Azerbaijan,AZE,United States of America,USA,-,-,39,-
2016,Bahrain,BHR,Canada,CAN,-,-,5,-
2016,Burundi,BDI,Australia,AUS,-,-,19,-
2016,Burundi,BDI,Canada,CAN,-,-,218,202
2016,Burundi,BDI,Denmark,DNK,-,-,8,-
2016,Burundi,BDI,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,6,-
2016,Burundi,BDI,Norway,NOR,-,-,5,-
2016,Burundi,BDI,Sweden,SWE,-,-,26,-
2016,Burundi,BDI,United States of America,USA,-,-,777,-
2016,Bangladesh,BGD,Norway,NOR,-,-,5,-
2016,Bangladesh,BGD,United States of America,USA,-,-,5,-
2016,Bhutan,BTN,Australia,AUS,-,-,109,-
2016,Bhutan,BTN,Canada,CAN,-,-,106,440
2016,Bhutan,BTN,Norway,NOR,-,-,5,-
2016,Bhutan,BTN,New Zealand,NZL,-,-,58,-
2016,Bhutan,BTN,United States of America,USA,-,-,5974,-
2016,Belarus,BLR,United States of America,USA,-,-,187,-
2016,Botswana,BWA,Australia,AUS,-,-,8,-
2016,Cambodia,KHM,Canada,CAN,-,-,7,9
2016,Cambodia,KHM,France,FRA,-,-,5,156
2016,Cambodia,KHM,United States of America,USA,-,-,17,-
2016,Central African Rep.,CAF,Canada,CAN,-,-,76,5
2016,Central African Rep.,CAF,Denmark,DNK,-,-,8,-
2016,Central African Rep.,CAF,France,FRA,-,-,5,20
2016,Central African Rep.,CAF,Netherlands (Kingdom of the),NLD,-,-,5,-
2016,Central African Rep.,CAF,United States of America,USA,-,-,555,-
2016,Chad,TCD,Canada,CAN,-,-,12,16
2016,Chad,TCD,United States of America,USA,-,-,7,-
2016,China,CHN,Canada,CAN,-,-,22,371
2016,China,CHN,United States of America,USA,-,-,57,-
2016,Cameroon,CMR,Canada,CAN,-,-,5,48
2016,Cameroon,CMR,United States of America,USA,-,-,18,-
2016,Congo,COG,Canada,CAN,-,-,11,22
2016,Congo,COG,France,FRA,-,-,5,85
2016,Congo,COG,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,219,-
2016,Congo,COG,Sweden,SWE,-,-,5,-
2016,Congo,COG,United States of America,USA,-,-,16,-
2016,Dem. Rep. of the Congo,COD,Australia,AUS,-,-,394,-
2016,Dem. Rep. of the Congo,COD,Belgium,BEL,-,-,5,33
2016,Dem. Rep. of the Congo,COD,Canada,CAN,-,-,1644,586
2016,Dem. Rep. of the Congo,COD,Denmark,DNK,-,-,24,-
2016,Dem. Rep. of the Congo,COD,Finland,FIN,-,-,205,-
2016,Dem. Rep. of the Congo,COD,France,FRA,-,-,25,365
2016,Dem. Rep. of the Congo,COD,Netherlands (Kingdom of the),NLD,-,-,39,-
2016,Dem. Rep. of the Congo,COD,Norway,NOR,-,-,5,-
2016,Dem. Rep. of the Congo,COD,Sweden,SWE,-,-,344,-
2016,Dem. Rep. of the Congo,COD,United States of America,USA,-,-,19829,-
2016,Colombia,COL,Brazil,BRA,-,-,31,-
2016,Colombia,COL,Canada,CAN,-,-,178,1075
2016,Colombia,COL,New Zealand,NZL,-,-,89,-
2016,Colombia,COL,United States of America,USA,-,-,476,-
2016,Cuba,CUB,Australia,AUS,-,-,8,-
2016,Cuba,CUB,Sweden,SWE,-,-,5,-
2016,Cuba,CUB,United States of America,USA,-,-,351,-
2016,Ecuador,ECU,Canada,CAN,-,-,11,23
2016,Ecuador,ECU,New Zealand,NZL,-,-,7,-
2016,Eritrea,ERI,Australia,AUS,-,-,159,-
2016,Eritrea,ERI,Canada,CAN,-,-,3934,493
2016,Eritrea,ERI,Finland,FIN,-,-,5,-
2016,Eritrea,ERI,France,FRA,-,-,20,30
2016,Eritrea,ERI,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,34,-
2016,Eritrea,ERI,Germany,DEU,-,-,20,-
2016,Eritrea,ERI,Italy,ITA,-,-,47,-
2016,Eritrea,ERI,Netherlands (Kingdom of the),NLD,-,-,6,-
2016,Eritrea,ERI,Norway,NOR,-,-,7,-
2016,Eritrea,ERI,New Zealand,NZL,-,-,6,-
2016,Eritrea,ERI,Sweden,SWE,-,-,265,-
2016,Eritrea,ERI,United States of America,USA,-,-,2011,-
2016,Ethiopia,ETH,Australia,AUS,-,-,190,-
2016,Ethiopia,ETH,Canada,CAN,-,-,725,697
2016,Ethiopia,ETH,France,FRA,-,-,10,14
2016,Ethiopia,ETH,United Kingdom of Great Britain and Northern Ireland,GBR,-,-,140,-
2016,Ethiopia,ETH,Germany,DEU,-,-,5,-
2016,Ethiopia,ETH,Netherlands (Kingdom of the),NLD,-,-,38,-
2016,Ethiopia,ETH,Norway,NOR,-,-,5,-
2016,Ethiopia,ETH,Sweden,SWE,-,-,76,-
2016,Ethiopia,ETH,United States of America,USA,-,-,1322,-
2016,Gambia,GMB,Canada,CAN,-,-,17,-
2016,Gambia,GMB,United States of America,USA,-,-,5,-
2016,Palestinian,PSE,Canada,CAN,-,-,129,37
2016,Palestinian,PSE,France,FRA,-,-,10,6
2016,Palestinian,PSE,Ireland,IRL,-,-,10,5
2016,Palestinian,PSE,New Zealand,NZL,-,-,61,-
2016,Palestinian,PSE,United States of America,USA,-,-,71,-
2016,United Kingdom of Great Britain and Northern Ireland,GBR,Australia,AUS,-,-,5,-
2016,Georgia,GEO,United States of America,USA,-,-,11,-
2016,Ghana,GHA,Canada,CAN,-,-,5,21
2016,Guatemala,GTM,Sweden,SWE,-,-,5,-
2016,Guatemala,GTM,United States of America,USA,-,-,24,-
2016,Guinea,GIN,Australia,AUS,-,-,5,-
2016,Guinea,GIN,Sweden,SWE,-,-,7,-
2016,Guinea,GIN,United States of America,USA,-,-,5,-
2016,Honduras,HND,United States of America,USA,-,-,140,-
2016,Cote d'Ivoire,CIV,Australia,AUS,-,-,9,-
2016,Cote d'Ivoire,CIV,Canada,CAN,-,-,152,15
2016,Cote d'Ivoire,CIV,France,FRA,-,-,5,83
2016,Cote d'Ivoire,CIV,United States of America,USA,-,-,65,-
2016,India,IND,Australia,AUS,-,-,5,-
2016,India,IND,Canada,CAN,-,-,12,268
2016,India,IND,United States of America,USA,-,-,5,-
2016,Indonesia,IDN,Australia,AUS,-,-,15,-
2016,Iran (Islamic Rep. of),IRN,Australia,AUS,-,-,470,-
2016,Iran (Islamic Rep. of),IRN,Canada,CAN,-,-,248,576
2016,Iran (Islamic Rep. of),IRN,France,FRA,-,-,10,66
2016,Iran (Islamic Rep. of),IRN,Norway,NOR,-,-,19,-
2016,Iran (Islamic Rep. of),IRN,New Zealand,NZL,-,-,8,-
2016,Iran (Islamic Rep. of),IRN,Sweden,SWE,-,-,12,-
